cluster_id2,GUASTO CAVO
202306200206_21,True
202306200206_27,True
202306200206_28,True
202306200206_30,True
202306200206_5,True
202306200206_6,True
202306200206_7,True
202306200208_13,True
202306200208_26,True
202306200208_29,True
202306200208_33,True
202306200208_5,True
202306200208_8,True
202306200208_9,True
202306200212_15,True
202306200212_17,True
202306200216_22,True
202306200216_3,True
202306200218_10,True
202306200218_3,True
202306200222_6,True
202306200234_12,False
202306200238_11,False
202306200238_12,False
202306200238_5,False
202306200250_1,True
202306200256_1,True
202306200304_1,True
202306200312_3,False
202306200312_4,True
202306200314_12,True
202306200314_14,True
202306200316_2,True
202306200316_3,True
202306200316_7,True
202306200318_3,True
202306200318_7,False
202306200318_8,False
202306200320_15,True
202306200322_5,True
202306200324_11,True
202306200328_10,True
202306200328_7,True
202306200344_7,False
202306200356_9,True
202306200420_6,True
202306210100_13,True
202306210158_9,False
202306210202_13,False
202306210202_2,False
202306210206_10,False
202306210226_3,False
202306210232_10,False
202306210232_11,False
202306210234_5,False
202306210234_6,False
202306210236_13,False
202306210236_20,False
202306210236_21,False
202306210236_3,False
202306210238_14,False
202306210238_6,False
202306210240_14,False
202306220146_1,True
202306220200_7,True
202306220202_12,True
202306220202_14,True
202306220202_17,True
202306220202_2,True
202306220202_21,True
202306220202_24,True
202306220202_6,True
202306220202_7,True
202306220202_8,True
202306220204_11,True
202306220204_12,True
202306220204_14,True
202306220204_16,True
202306220204_18,True
202306220204_21,True
202306220204_22,True
202306220204_37,True
202306220204_5,True
202306220204_6,True
202306220204_7,True
202306220204_9,True
202306220206_1,True
202306220206_10,True
202306220206_13,True
202306220206_14,True
202306220206_18,True
202306220206_8,True
202306220210_14,True
202306220210_6,True
202306220232_6,True
202306220236_5,True
202306220242_6,True
202306220340_3,True
202306220342_10,True
202306220344_11,True
202306220346_1,True
202306220406_3,True
202306220410_10,True
202306220410_11,True
202306220410_12,True
202306220410_2,True
202306220410_4,True
202306220410_8,True
202306220524_11,True
202306220532_13,True
202306220532_15,True
202306230104_11,True
202306230104_12,True
202306230138_5,True
202306230152_8,True
202306230154_17,True
202306230154_9,True
202306230158_8,True
202306230200_3,True
202306230204_12,True
202306230204_14,True
202306230204_18,True
202306230204_2,True
202306230204_6,True
202306230204_8,True
202306230206_12,True
202306230206_17,True
202306230206_18,True
202306230206_2,True
202306230206_21,True
202306230206_22,True
202306230206_26,True
202306230206_29,True
202306230206_30,True
202306230206_32,True
202306230206_6,True
202306230206_9,True
202306230208_12,True
202306230208_3,True
202306230210_13,True
202306230210_3,True
202306230218_11,True
202306230218_5,True
202306230220_3,True
202306230224_13,True
202306230226_10,True
202306230226_12,True
202306230226_3,True
202306230226_7,True
202306230256_14,True
202306230258_14,True
202306230258_15,True
202306230300_2,True
202306230312_10,True
202306230312_2,True
202306230312_5,True
202306230314_10,True
202306230314_3,True
202306230330_15,True
202306230334_6,True
202306230358_1,True
202306230402_3,True
202306230404_10,True
202306230412_12,True
202306230416_3,True
202306230424_10,True
202306230424_4,True
202306230456_16,True
202306230456_7,True
202306230504_2,True
202306230548_5,True
202306240200_16,True
202306240200_17,True
202306240202_10,True
202306240210_5,True
202306240220_7,True
202306240452_14,True
202306240452_6,True
202306240506_11,True
202306270050_13,True
202306270054_12,True
202306270054_4,True
202306270056_15,True
202306270056_30,True
202306270056_34,True
202306270100_9,True
202306270144_8,True
202306270422_4,True
202306270506_15,False
202306270528_11,False
202306270532_4,False
202306270532_8,False
202306280100_13,True
202306280102_14,True
202306280104_11,True
202306280104_14,True
202306280104_17,True
202306280104_19,True
202306280104_22,True
202306280104_27,True
202306280104_28,True
202306280104_4,True
202306280104_5,True
202306280104_6,True
202306280104_8,True
202306280106_1,True
202306280106_14,True
202306280106_15,True
202306280106_16,True
202306280106_17,True
202306280106_2,True
202306280106_3,True
202306280106_6,True
202306280106_9,True
202306280108_14,True
202306280108_15,True
202306280108_2,True
202306280110_14,True
202306280112_7,True
202306280204_3,True
202306280206_5,True
202306280212_16,True
202306280212_17,True
202306280214_15,True
202306280218_14,True
202306280218_7,True
202306280250_5,True
202306290026_5,True
202306290030_4,True
202306290040_7,True
202306290052_9,True
202306290106_11,True
202306290110_11,True
202306290112_3,True
202306290138_7,True
202306290138_9,True
202306290140_1,True
202306290240_11,True
202306290242_4,True
202306290310_6,True
202306290314_7,True
202306290410_17,True
202306290410_6,True
202306290412_6,True
202306290420_8,True
202306290548_7,True
202306290600_9,True
202306300106_11,True
202307030058_5,True
202307030106_12,True
202307030106_13,True
202307030106_16,True
202307030106_21,True
202307030106_4,True
202307030112_12,True
202307030112_13,True
202307030112_14,True
202307030112_18,True
202307030112_19,True
202307030112_20,True
202307030112_25,True
202307030112_26,True
202307030114_11,True
202307030114_15,True
202307030114_18,True
202307030114_2,True
202307030114_22,True
202307030114_3,True
202307030114_4,True
202307030114_8,True
202307030116_22,True
202307030124_1,True
202307030130_9,True
202307030256_8,True
202307030300_1,True
202307030300_2,True
202307030300_6,True
202307030306_13,True
202307030306_17,True
202307030404_1,True
202307030404_11,True
202307030504_2,True
202307030504_8,True
202307040004_15,True
202307040042_4,True
202307040056_12,True
202307040058_21,True
202307040102_10,True
202307040102_12,True
202307040102_6,True
202307040104_8,True
202307040106_1,True
202307040106_10,True
202307040106_11,True
202307040106_12,True
202307040106_14,True
202307040106_16,True
202307040106_17,True
202307040106_18,True
202307040106_2,True
202307040106_20,True
202307040106_21,True
202307040106_22,True
202307040106_23,True
202307040106_28,True
202307040106_29,True
202307040106_35,True
202307040106_4,True
202307040106_5,True
202307040108_11,True
202307040108_15,True
202307040108_18,True
202307040108_19,True
202307040108_20,True
202307040108_23,True
202307040108_7,True
202307040110_10,True
202307040110_14,True
202307040110_17,True
202307040110_19,True
202307040110_26,True
202307040110_8,True
202307040112_2,True
202307040112_6,True
202307040118_14,True
202307040118_18,True
202307040118_9,True
202307040130_5,True
202307040152_9,True
202307040204_3,True
202307040204_4,True
202307040204_6,True
202307040206_16,True
202307040206_17,True
202307040206_2,True
202307040206_21,True
202307040206_22,True
202307040206_27,True
202307040206_30,True
202307040206_31,True
202307040206_34,True
202307040210_2,True
202307040210_6,True
202307040214_16,True
202307040232_11,True
202307040232_14,True
202307040232_15,True
202307040232_2,True
202307040234_11,True
202307040246_15,True
202307040246_24,True
202307040246_27,True
202307040246_29,True
202307040254_10,True
202307040254_8,True
202307040300_9,True
202307040312_2,True
202307050122_1,True
202307050124_1,True
202307050124_14,True
202307050124_4,True
202307050124_6,True
202307050126_12,True
202307050216_11,False
202307050216_13,False
202307050220_12,False
202307050220_15,False
202307050220_17,False
202307050220_20,False
202307050220_21,False
202307050220_25,False
202307050220_4,False
202307050220_5,False
202307050220_6,False
202307050222_13,False
202307050222_14,False
202307050222_21,False
202307050222_23,False
202307050222_24,False
202307050222_25,False
202307050222_28,False
202307050222_30,False
202307050222_31,False
202307050222_6,False
202307050222_7,False
202307050222_9,False
202307050224_11,False
202307050224_13,False
202307050224_2,False
202307050226_11,False
202307050226_13,False
202307050226_15,False
202307050226_24,False
202307050226_25,False
202307050226_5,False
202307050226_8,False
202307050226_9,False
202307050228_15,False
202307050230_13,False
202307050230_5,False
202307050232_11,False
202307050234_3,False
202307050234_7,False
202307050236_7,False
202307050240_13,False
202307050240_6,False
202307050242_13,False
202307050242_24,False
202307050244_13,False
202307050248_12,False
202307050248_5,False
202307050250_11,False
202307050256_6,False
202307050324_13,False
202307050334_8,False
202307050336_2,False
202307050340_4,True
202307050340_6,False
202307050408_8,False
202307050552_4,True
202307050606_9,True
202307060050_13,True
202307060102_1,True
202307060104_13,True
202307060106_1,True
202307060106_16,True
202307060106_23,True
202307060106_24,True
202307060106_30,True
202307060106_5,True
202307060108_11,True
202307060108_18,True
202307060108_9,True
202307060110_21,True
202307060112_7,True
202307060114_11,True
202307060114_3,True
202307060114_6,True
202307060116_1,True
202307060116_3,True
202307060118_6,True
202307060118_9,True
202307060120_18,True
202307060128_7,False
202307060130_10,False
202307060130_15,False
202307060130_2,False
202307060130_7,True
202307060130_8,False
202307060152_14,True
202307060152_22,True
202307060214_14,True
202307060216_4,True
202307060224_4,True
202307060312_11,True
202307060328_3,True
202307060328_5,True
202307060334_14,True
202307060404_1,True
202307060418_9,True
202307060434_4,True
202307060450_4,True
202307060510_1,True
202307060514_8,True
202307070100_1,True
202307070100_14,True
202307070110_9,True
202307070114_3,True
202307070126_16,True
202307070126_18,True
202307070128_1,True
202307070128_13,True
202307070144_13,True
202307070150_11,True
202307070150_13,True
202307070150_8,True
202307070152_1,True
202307070152_20,True
202307070152_3,True
202307070154_1,True
202307070154_11,True
202307070154_14,True
202307070154_17,True
202307070154_2,True
202307070154_24,True
202307070154_8,True
202307070156_11,True
202307070156_4,True
202307070156_6,True
202307070200_8,True
202307070204_9,True
202307070300_6,True
202307070304_16,True
202307070306_14,True
202307070450_7,True
202307070452_2,True
202307070452_8,True
202307070508_8,True
202307070510_8,True
202307070520_11,True
202307070520_2,True
202307110048_8,True
202307110100_25,True
202307110104_1,True
202307110106_10,True
202307110106_22,True
202307110106_23,True
202307110106_43,True
202307110106_5,True
202307110106_6,True
202307110110_4,False
202307110114_4,False
202307110122_2,False
202307110124_3,False
202307110124_7,False
202307110126_14,False
202307110128_4,False
202307110132_1,False
202307110136_4,False
202307110138_5,False
202307110240_1,False
202307110244_1,False
202307111144_7,False
202307111256_13,False
202307120058_4,True
202307120100_21,True
202307120100_7,True
202307120102_23,True
202307120106_3,True
202307120126_1,True
202307120136_14,False
202307120204_10,True
202307120204_2,True
202307120206_1,True
202307120206_12,True
202307120206_13,True
202307120206_6,True
202307120206_9,True
202307120228_4,True
202307120502_6,True
202307120506_4,True
202307120620_6,True
202307130140_191,True
202307130156_11,True
202307130156_16,True
202307130156_23,True
202307130156_24,True
202307130156_5,True
202307130156_8,True
202307130158_11,True
202307130158_14,True
202307130158_15,True
202307130158_4,True
202307130200_13,True
202307130200_3,True
202307130202_11,True
202307130202_20,True
202307130204_11,True
202307130204_15,True
202307130204_24,True
202307130204_3,True
202307130206_16,True
202307130212_16,True
202307130216_5,True
202307130232_17,True
202307130310_10,True
202307130310_17,True
202307130322_8,True
202307130324_10,True
202307131002_9,False
202307131038_9,False
202307131406_5,True
202307140550_5,True
202307180146_12,False
202307180200_7,False
202307180202_4,False
202307180202_5,False
202307180204_13,True
202307180204_8,False
202307180206_16,True
202307180206_19,False
202307180206_22,False
202307180206_6,False
202307180208_9,True
202307180222_9,True
202307180224_16,True
202307180236_17,True
202307180310_8,True
202307180358_8,True
202307180610_14,False
202307180902_2,True
202307181028_1,True
202307181034_6,True
202307181046_19,True
202307181116_2,True
202307190118_4,False
202307190144_1,True
202307190148_19,True
202307190154_1,True
202307190156_10,True
202307190156_8,True
202307190202_9,True
202307190204_12,True
202307190204_16,True
202307190212_7,True
202307190248_12,True
202307190254_10,True
202307190254_5,True
202307190254_9,True
202307190316_7,True
202307190338_5,True
202307190412_9,True
202307191040_5,False
202307191056_5,False
202307191102_1,False
202307191128_3,False
202307191420_60,False
202307191424_17,False
202307191430_22,False
202307191434_106,False
202307191448_69,False
202307200058_17,True
202307200112_22,True
202307200114_12,True
202307200116_17,True
202307200154_13,True
202307200200_9,True
202307200202_6,True
202307200202_7,True
202307200202_8,True
202307200204_1,True
202307200204_17,True
202307200206_14,True
202307200206_7,True
202307200208_3,True
202307200208_9,True
202307200212_10,True
202307200212_11,True
202307200212_18,True
202307200212_25,True
202307200214_22,True
202307200546_5,True
202307210042_18,True
202307210102_14,True
202307210102_2,True
202307210102_20,True
202307210102_26,True
202307210102_29,True
202307210102_7,True
202307210104_15,True
202307210108_1,True
202307210114_18,True
202307210330_7,True
202307250014_25,False
202307250046_1,False
202307250102_24,False
202307250106_10,False
202307250106_14,False
202307250110_4,False
202307250132_11,True
202307250132_15,True
202307250132_2,True
202307250140_2,True
202307250144_2,True
202307250152_21,True
202307250154_2,True
202307250156_12,True
202307250156_2,True
202307250156_5,True
202307250158_1,True
202307250158_15,True
202307250200_10,True
202307250200_2,True
202307250200_4,True
202307250204_11,True
202307250208_19,True
202307250214_19,True
202307250216_15,True
202307250220_4,True
202307250220_9,True
202307250224_1,True
202307250224_12,True
202307250224_13,True
202307250224_16,True
202307250224_18,True
202307250224_2,True
202307250224_23,True
202307250224_25,True
202307250224_8,True
202307250224_9,True
202307250226_7,True
202307250226_9,True
202307250228_13,True
202307250228_22,True
202307250314_19,True
202307250332_12,True
202307250508_1,True
202307250508_14,True
202307250516_3,True
202307250522_12,True
202307260202_1,False
202307260214_14,False
202307260214_21,False
202307260220_9,False
202307260222_16,False
202307260222_2,False
202307260222_5,False
202307260224_12,False
202307260224_16,False
202307260226_16,False
202307260236_10,False
202307260250_17,False
202307260256_3,False
202307270146_11,True
202307270204_8,False
202307270222_3,False
202307270222_7,False
202307270224_9,False
202307270228_12,False
202307270228_16,True
202307270230_10,False
202307270230_11,False
202307270230_14,False
202307270230_15,False
202307270230_3,False
202307270230_5,False
202307270230_7,False
202307270232_1,False
202307270232_11,False
202307270232_26,False
202307270232_4,False
202307270232_9,False
202307270234_1,False
202307270234_11,False
202307270234_13,False
202307270234_14,False
202307270234_7,False
202307270236_3,False
202307270238_8,False
202307270252_3,False
202307270256_2,False
202307270300_10,False
202307270300_3,False
202307270420_13,True
202307270428_17,True
202307270616_12,False
202308010030_1,True
202308010030_14,True
202308010036_2,True
202308010142_17,True
202308010228_7,True
202308010234_2,True
202308010236_13,True
202308010236_14,True
202308010236_3,True
202308010236_7,True
202308010434_11,True
202308010534_6,False
202308020140_16,True
202308020204_16,True
202308020212_12,True
202308020220_16,True
202308030102_3,True
202308030112_1,True
202308030124_17,True
202308030142_9,True
202308030202_15,True
202308030204_15,True
202308030204_22,True
202308030204_5,True
202308030206_12,True
202308030222_3,True
202308030330_8,True
202308030334_8,True
202308030410_9,True
202308030606_11,False
202308040104_25,True
202308040104_30,True
202308040104_31,True
202308040104_41,True
202308040108_14,True
202308040110_1,True
202308040110_10,True
202308040110_9,True
202308040112_10,True
202308040112_13,True
202308040112_14,True
202308040112_21,True
202308040112_24,True
202308040112_4,True
202308040116_4,False
202308040116_5,False
202308040210_6,True
202308040234_8,True
202308040250_6,True
202308040258_9,True
202308040420_7,True
202308080148_10,True
202308080202_13,True
202308080202_4,True
202308080202_8,True
202308080202_9,True
202308080204_10,True
202308080204_13,True
202308080204_15,True
202308080204_2,True
202308080204_20,True
202308080204_21,True
202308080206_14,True
202308080206_16,True
202308080206_30,True
202308080206_7,True
202308080206_8,True
202308080214_10,False
202308080214_6,False
202308080214_7,True
202308080216_11,False
202308080216_13,False
202308080216_14,False
202308080216_23,False
202308080216_24,False
202308080218_52,False
202308080218_70,False
202308080446_11,True
202308090220_1,False
202308090220_13,False
202308090506_17,True
202308091354_2,False
202308100116_20,True
202308100118_13,True
202308100118_19,True
202308100118_8,True
202308100204_1,True
202308100204_18,True
202308100204_5,True
202308100204_8,True
202308100206_16,True
202308100206_6,True
202308100206_8,True
202308100208_11,True
202308100244_4,True
202308100252_2,True
202308100306_1,True
202308100342_10,True
202308100350_1,True
202308100350_7,True
202308100356_2,True
202308100420_1,True
202308110104_12,True
202308110258_12,True
202308110314_10,True
202308220146_14,True
202308220148_13,True
202308220148_9,True
202308230206_14,True
202308230208_12,True
202308230208_25,True
202308230210_5,True
202308230226_4,False
202308230234_11,False
202308230236_20,False
202308230236_25,False
202308230236_3,False
202308230238_17,False
202308230246_10,False
202308230246_11,False
202308230308_2,False
202308230312_4,False
202308230430_15,True
202308230430_7,True
202308230550_7,True
202308240100_10,True
202308240100_21,True
202308240100_3,True
202308240102_11,True
202308240102_22,True
202308240102_4,True
202308240102_5,True
202308240102_7,True
202308240108_15,True
202308240112_1,True
202308240128_7,True
202308240128_9,True
202308240646_22,True
202308250046_8,True
202308250048_8,True
202308250050_6,True
202308250050_9,True
202308250052_2,True
202308250052_24,True
202308250052_43,True
202308250054_42,True
202308250054_6,True
202308250108_26,True
202308250108_28,True
202308250224_2,True
202308250232_11,True
202308250234_11,True
202308250236_5,True
202308250238_23,True
202308250238_3,True
202308250240_12,True
202308250240_15,True
202308250240_2,True
202308250240_20,True
202308250240_21,True
202308250252_14,True
202308250510_9,True
202308250512_15,True
202308250520_5,True
202308250524_13,True
202308250530_6,True
202308250630_8,True
202308250642_1,True
202308250646_13,True
202308250646_22,True
202308250648_17,True
202308290152_14,True
202308290158_15,True
202308290200_4,True
202308290202_7,True
202308290204_16,True
202308290204_17,True
202308290204_19,True
202308290204_24,True
202308290204_3,True
202308290204_4,True
202308290206_10,True
202308290206_11,True
202308290206_19,True
202308290206_20,True
202308290206_21,True
202308290206_22,True
202308290206_24,True
202308290206_25,True
202308290206_3,True
202308290206_31,True
202308290206_8,True
202308290206_9,True
202308290208_9,True
202308290218_9,True
202308290226_7,True
202308290228_15,True
202308290228_2,True
202308290232_10,True
202308290232_15,True
202308290232_7,True
202308290330_10,True
202308290338_8,True
202308290344_13,True
202308300158_11,True
202308300206_18,True
202308300208_12,True
202308300208_9,True
202308300210_4,True
202308300210_9,True
202308300212_11,True
202308300212_13,True
202308300212_14,True
202308300212_17,True
202308300212_19,True
202308300212_4,True
202308300212_8,True
202308300214_11,True
202308300214_12,True
202308300214_16,True
202308300214_2,True
202308300214_3,True
202308300214_4,True
202308300214_5,True
202308300214_7,True
202308300214_8,True
202308300216_18,True
202308300216_2,True
202308300216_20,True
202308300216_21,True
202308300216_23,True
202308300216_3,True
202308300216_33,True
202308300216_39,True
202308300216_4,True
202308300216_48,True
202308300216_7,True
202308300216_8,True
202308300216_9,True
202308300220_1,True
202308300220_16,True
202308300414_15,True
202308300422_2,True
202308300422_3,True
202308300422_5,True
202308300422_6,True
202308301104_5,False
202308301352_4,False
202308310112_1,True
202308310112_12,True
202308310114_24,True
202308310114_6,True
202308310116_11,True
202308310156_5,True
202308310158_4,True
202308310200_3,True
202308310200_4,True
202308310202_12,True
202308310202_14,True
202308310202_2,True
202308310202_23,True
202308310202_28,True
202308310202_30,True
202308310202_33,True
202308310202_35,True
202308310202_39,True
202308310202_43,True
202308310202_48,True
202308310202_7,True
202308310202_9,True
202308310204_10,True
202308310204_12,True
202308310204_14,True
202308310204_2,True
202308310204_21,True
202308310204_25,True
202308310204_28,True
202308310204_29,True
202308310204_4,True
202308310206_11,True
202308310206_12,True
202308310206_21,True
202308310206_24,True
202308310206_3,True
202308310206_30,True
202308310206_33,True
202308310206_34,True
202308310206_5,True
202308310206_6,True
202308310206_8,True
202308310208_14,True
202308310208_36,True
202308310214_4,True
202308310306_10,True
202308310314_1,True
202308310324_3,True
202308310338_10,True
202308310402_4,True
202308310408_15,True
202308310408_7,True
202308310448_6,True
202308310922_9,False
202309010200_5,True
202309010206_15,True
202309010208_29,True
202309050208_6,True
202309050210_11,True
202309050210_9,True
202309050212_17,True
202309050212_20,True
202309050212_26,True
202309050214_13,True
202309050214_14,True
202309050214_4,True
202309050216_5,True
202309050218_11,True
202309060112_5,True
202309060150_4,True
202309060202_10,True
202309060632_15,False
202309060632_3,False
202309060634_3,False
202309060636_1,False
202309060636_12,False
202309060636_5,False
202309060656_2,False
202309060658_22,False
202309060700_15,False
202309060700_34,False
202309060700_5,False
202309060700_8,False
202309060700_9,False
202309060702_7,False
202309061402_16,False
202309061414_20,False
202309070150_31,True
202309070158_9,False
202309070200_6,False
202309070200_7,False
202309070202_1,False
202309070202_10,False
202309070202_13,False
202309070202_15,False
202309070202_3,False
202309070204_18,True
202309070204_6,False
202309070204_8,False
202309070218_5,True
202309070222_17,True
202309070222_21,True
202309070222_27,True
202309070222_29,True
202309070222_4,True
202309070224_14,True
202309070226_1,True
202309070226_15,True
202309070226_4,True
202309070226_9,True
202309070228_10,True
202309070228_15,True
202309070228_19,True
202309070228_3,True
202309070228_4,True
202309070228_5,True
202309070228_6,True
202309070230_10,True
202309070230_12,True
202309070230_4,True
202309070230_6,True
202309070242_35,True
202309070244_14,True
202309070244_30,True
202309070246_7,True
202309070252_1,True
202309070252_13,True
202309070252_22,True
202309070252_24,True
202309070252_3,True
202309070252_34,True
202309070252_9,True
202309070256_1,True
202309070256_7,True
202309070304_10,True
202309070310_11,True
202309070320_10,True
202309070320_11,True
202309070320_13,True
202309070320_6,True
202309070322_1,True
202309070324_1,True
202309070324_10,True
202309070324_13,True
202309070324_14,True
202309070324_15,True
202309070324_17,True
202309070410_7,True
202309070424_13,True
202309070538_10,True
202309070958_20,False
202309071036_13,False
202309080114_21,True
202309120044_12,True
202309120104_14,True
202309120104_5,True
202309120108_3,True
202309120120_9,True
202309120158_13,True
202309120202_5,True
202309120202_9,True
202309120204_12,True
202309120206_1,True
202309120208_4,True
202309120208_6,True
202309120212_8,True
202309120216_16,True
202309120228_2,True
202309120232_11,True
202309120240_14,True
202309120240_17,True
202309120240_18,True
202309120240_2,True
202309120242_10,True
202309120242_8,True
202309120250_2,True
202309120252_13,True
202309120252_16,True
202309120252_2,True
202309120252_5,True
202309120252_8,True
202309120254_16,True
202309120254_25,True
202309120254_27,True
202309120254_6,True
202309120254_8,True
202309120256_18,True
202309120256_23,True
202309120304_5,True
202309120304_9,True
202309120312_8,True
202309120324_5,True
202309120324_8,True
202309120344_10,True
202309120344_6,True
202309120404_2,True
202309120408_7,True
202309120414_8,True
202309120516_11,False
202309120516_4,False
202309120656_13,False
202309130334_10,True
202309130334_6,True
202309140054_4,True
202309140056_14,True
202309140056_17,True
202309140056_19,True
202309140104_22,True
202309140156_17,False
202309140208_7,False
202309140218_20,False
202309140238_11,True
202309140244_23,True
202309140310_2,True
202309140314_14,True
202309140316_3,True
202309140320_2,True
202309140342_4,False
202309140444_7,True
202309140446_3,True
202309140642_7,False
202309140702_8,False
202309140704_11,False
202309140704_8,False
202309150100_2,True
202309150112_3,True
202309150200_17,True
202309150202_8,True
202309150204_17,True
202309150206_10,True
202309150206_13,True
202309150206_16,True
202309150206_7,True
202309150208_11,True
202309150208_2,True
202309150210_12,True
202309150210_7,True
202309150210_8,True
202309150212_12,True
202309150212_4,True
202309150212_7,True
202309150212_8,True
202309150214_10,True
202309150214_12,True
202309150214_17,True
202309150214_2,True
202309150214_20,True
202309150214_25,True
202309150230_2,True
202309150230_3,True
202309150230_9,True
202309150250_22,True
202309150254_11,True
202309150324_12,True
202309150324_4,True
202309150326_15,True
202309150334_14,True
202309150350_4,True
202309150406_8,True
202309150410_6,True
202309150444_20,True
202309150450_10,True
202309150450_20,True
202309150450_24,True
202309150514_10,True
202309150518_12,True
202309150518_5,True
202309150526_9,True
202309150538_17,True
202309150538_7,True
202309150538_8,True
202309150548_3,True
202309150548_4,True
202309191004_25,True
202309200146_7,True
202309200154_12,True
202309200158_15,True
202309200200_1,True
202309200202_5,True
202309200204_11,True
202309200204_5,True
202309200204_7,True
202309200212_12,False
202309200220_4,True
202309200222_27,False
202309200222_4,False
202309200222_5,False
202309200224_1,False
202309200224_12,False
202309200224_18,False
202309200224_22,False
202309200224_4,False
202309200224_9,False
202309200226_1,False
202309210224_1,False
202309210224_3,False
202309210226_5,False
202309210228_10,False
202309210228_15,False
202309210228_3,False
202309210228_4,False
202309210228_6,False
202309220102_8,True
202309220104_31,True
202309220104_5,True
202309220114_15,True
202309220116_1,True
202309220152_7,True
202309220154_6,True
202309220158_9,True
202309220200_1,True
202309220200_12,True
202309220200_14,True
202309220200_17,True
202309220200_4,True
202309220200_6,True
202309220200_8,True
202309220202_1,True
202309220202_16,True
202309220202_17,True
202309220202_22,True
202309220202_23,True
202309220202_27,True
202309220202_30,True
202309220202_4,True
202309220202_6,True
202309220204_1,True
202309220204_9,True
202309220206_8,True
202309220210_2,True
202309220212_34,True
202309220212_35,True
202309220212_37,True
202309220216_3,True
202309220218_16,True
202309220220_13,True
202309220230_15,True
202309220230_28,True
202309220230_6,True
202309220232_14,True
202309220248_7,True
202309220254_8,True
202309220302_18,True
202309220304_19,True
202309220304_3,True
202309220314_3,True
202309220320_1,True
202309220320_13,True
202309220320_5,True
202309220326_8,True
202309220328_10,True
202309220328_2,True
202309220344_7,True
202309220348_1,True
202309220350_7,True
202309220354_6,True
202309220446_15,True
202309220512_18,True
202309250158_6,True
202309250200_10,True
202309250200_3,True
202309250200_9,True
202309250202_1,True
202309250202_12,True
202309250202_14,True
202309250202_16,True
202309250202_19,True
202309250202_22,True
202309250202_3,True
202309250202_8,True
202309250202_9,True
202309250204_1,True
202309250204_11,True
202309250208_3,True
202309250212_5,True
202309250318_10,True
202309250320_10,True
202309250322_17,True
202309250338_1,True
202309260504_1,False
202309260504_10,False
202309260516_4,True
202309260518_11,True
202309260518_13,True
202309261140_16,False
202309270058_14,True
202309270058_15,True
202309270058_7,True
202309270100_13,False
202309270104_10,False
202309270106_9,False
202309270108_10,False
202309270108_11,False
202309270108_14,False
202309270108_15,False
202309270108_17,False
202309270108_19,False
202309270108_2,False
202309270108_23,False
202309270108_24,False
202309270108_3,False
202309270108_4,False
202309270108_7,False
202309270110_1,False
202309270110_13,False
202309270110_15,False
202309270110_17,True
202309270110_25,True
202309270110_29,False
202309270110_33,False
202309270112_19,True
202309270120_10,True
202309270122_18,True
202309270122_20,False
202309270134_14,False
202309270134_25,False
202309270208_6,True
202309270212_12,True
202309270224_12,True
202309270224_14,True
202309270226_6,True
202309270232_11,False
202309270240_13,False
202309270240_16,False
202309270240_25,False
202309270240_4,False
202309270240_6,False
202309270242_13,False
202309270242_25,False
202309270242_5,False
202309270246_5,True
202309270310_11,True
202309270310_4,True
202309270310_9,True
202309270314_15,True
202309270426_5,True
202309270908_12,False
202309280050_23,False
202309280056_4,False
202309280102_4,False
202309280102_7,True
202309280104_19,False
202309280104_24,True
202309280104_9,True
202309280106_1,False
202309280106_15,False
202309280106_9,False
202309280108_15,False
202309280108_19,False
202309280108_28,False
202309280108_31,False
202309280108_39,False
202309280108_40,False
202309280108_44,False
202309280108_48,False
202309280108_50,False
202309280108_51,False
202309280142_4,False
202309280142_5,False
202309280142_9,True
202309280152_6,True
202309280152_8,False
202309280158_5,True
202309280200_1,True
202309280202_10,True
202309280202_15,True
202309280202_20,True
202309280202_36,True
202309280204_1,True
202309280204_13,True
202309280204_15,True
202309280204_16,False
202309280204_19,True
202309280204_2,True
202309280204_22,True
202309280204_23,True
202309280204_26,True
202309280204_27,True
202309280204_29,True
202309280204_30,True
202309280204_32,True
202309280204_33,True
202309280204_4,True
202309280204_40,True
202309280204_6,True
202309280206_16,False
202309280206_17,True
202309280206_22,True
202309280206_26,True
202309280206_27,True
202309280206_29,True
202309280206_30,True
202309280206_33,True
202309280206_34,False
202309280206_36,True
202309280206_4,True
202309280206_44,True
202309280206_48,True
202309280206_52,True
202309280206_6,True
202309280208_2,True
202309280210_4,True
202309280212_1,True
202309280212_15,True
202309280214_1,True
202309280214_18,True
202309280214_27,True
202309280220_3,True
202309280238_10,False
202309280246_15,False
202309280246_9,False
202309280248_3,False
202309280248_8,False
202309280248_9,False
202309280258_6,True
202309280300_11,True
202309280320_11,True
202309280322_14,True
202309280326_14,False
202309280328_4,False
202309280336_10,True
202309280344_10,True
202309280346_32,True
202309280352_12,True
202309280404_12,True
202309280404_9,False
202309280406_10,True
202309280406_5,True
202309280412_10,True
202309280412_16,True
202309280414_10,True
202309280418_13,True
202309280424_2,True
202309280426_12,True
202309280432_28,True
202309280434_1,True
202309280524_8,True
202309280544_10,False
202309280550_1,False
202309280550_10,False
202309280550_2,False
202309280550_3,True
202309280550_6,False
202309280550_7,True
202309280554_1,False
202309280554_10,False
202309280554_15,False
202309280554_3,False
202309280554_4,False
202309280554_7,False
202309280556_18,False
202309280556_7,False
202309280602_7,False
202309280604_20,False
202309280606_3,False
202309280612_10,False
202309280624_5,False
202309280630_10,False
202309280630_13,False
